"BehaviorSpace results (NetLogo 6.2.0)"
"harvest.nlogo"
"SSD-experiment"
"05/23/2022 11:17:44:505 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","20","0","20"
"[run number]","render?","always-update-turtle-constants","density","spread-rate","num-turtles-s1","num-turtles-s2","shoot-vision-s1","shoot-vision-s2","shoot-accuracy-s1","shoot-accuracy-s2","shoot-threshold-s1","shoot-threshold-s2","shoot-chance-s1","shoot-chance-s2","eat-vision-s1","eat-vision-s2","eat-threshold-s1","eat-threshold-s2","[step]","overall-avg-gain","s1-avg-gain","s2-avg-gain","equality","sum-tics-alive / (ticks * num-turtles)","sum-time-gains / (sum [gain] of turtles)"
"162","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","1","2","1000","0.25725725725725723","0","0.25725725725725723","0.9435797692811396","1","481.5603112840467"
"165","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","1","2","1000","0.2772772772772773","0","0.2772772772772773","0.9638989185966192","1","489.2725631768953"
"159","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","1","1","1000","0.2602602602602603","0","0.2602602602602603","0.9961538463387574","1","460.3057692307692"
"160","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","1","1","1000","0.1916916916916917","0","0.1916916916916917","0.9699738922993543","1","467.7284595300261"
"163","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","1","2","1000","0.23523523523523523","0","0.23523523523523523","0.9893617026935264","1","490.8595744680851"
"161","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","1","2","1000","0.24274274274274274","0","0.24274274274274274","0.9886597943989797","1","478.81030927835053"
"164","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","1","2","1000","0.21371371371371373","0","0.21371371371371373","0.9637002363173164","1","488.9648711943794"
"167","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","1","3","1000","0.17217217217217218","0","0.17217217217217218","0.9854651173353839","1","498.95348837209303"
"172","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","1","4","1000","0.11711711711711711","0","0.11711711711711711","0.9700854732814665","1","481.05555555555554"
"168","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","1","3","1000","0.2097097097097097","0","0.2097097097097097","0.9558472580043402","1","476.9570405727924"
"166","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","1","3","1000","0.2022022022022022","0","0.2022022022022022","0.9579207946831192","1","495.1311881188119"
"170","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","1","3","1000","0.18268268268268267","0","0.18268268268268267","0.9849315078814036","1","509.8767123287671"
"173","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","1","4","1000","0.056056056056056056","0","0.056056056056056056","0.9642857222576513","1","504.50892857142856"
"171","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","1","4","1000","0.0935935935935936","0","0.0935935935935936","0.858288788998825","1","579.3262032085562"
"169","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","1","3","1000","0.1986986986986987","0","0.1986986986986987","0.9659949643579997","1","510.7531486146096"
"174","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","1","4","1000","0.14514514514514515","0","0.14514514514514515","0.9103448353151004","1","477.03793103448277"
"175","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","1","4","1000","0.07157157157157157","0","0.07157157157157157","0.9685314740329591","1","461.27972027972027"
"179","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","2","0","1000","0.08408408408408409","0","0.08408408408408409","0.9404761993338989","0.856","138.3154761904762"
"178","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","2","0","1000","0.1046046046046046","0","0.1046046046046046","0.9306220178681797","0.9755","165.26315789473685"
"176","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","2","0","1000","0.1016016016016016","0","0.1016016016016016","0.903940898529446","0.952","144.4729064039409"
"181","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","2","1","1000","0.20520520520520522","0","0.20520520520520522","0.9804878060678167","1","468.65365853658534"
"182","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","2","1","1000","0.25875875875875876","0","0.25875875875875876","0.9777562873425393","1","480.72340425531917"
"180","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","2","0","1000","0.07357357357357357","0","0.07357357357357357","0.8945578410615916","0.906","151.17006802721087"
"183","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","2","1","1000","0.23473473473473475","0","0.23473473473473475","0.9392324126208735","1","426.2857142857143"
"177","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","2","0","1000","0.08508508508508508","0","0.08508508508508508","1","0.94","169.74117647058824"
"186","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","2","2","1000","0.24374374374374375","0","0.24374374374374375","0.9845995901129574","1","481.1868583162218"
"184","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","2","1","1000","0.22822822822822822","0","0.22822822822822822","0.962719300289512","1","486.79824561403507"
"188","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","2","2","1000","0.2772772772772773","0","0.2772772772772773","0.9783393511579715","1","497.53610108303246"
"187","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","2","2","1000","0.21421421421421422","0","0.21421421421421422","0.948598133843567","1","497.57943925233644"
"185","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","2","1","1000","0.23173173173173173","0","0.23173173173173173","0.9730021612849805","1","461.0194384449244"
"190","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","2","2","1000","0.21921921921921922","0","0.21921921921921922","0.9954337902149664","1","505.17808219178085"
"189","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","2","2","1000","0.25475475475475473","0","0.25475475475475473","0.9931237724398932","1","489.573673870334"
"191","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","2","3","1000","0.23623623623623624","0","0.23623623623623624","0.9872881362665182","1","499.52966101694915"
"192","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","2","3","1000","0.1916916916916917","0","0.1916916916916917","0.9934725852824683","1","477.18276762402087"
"193","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","2","3","1000","0.16116116116116116","0","0.16116116116116116","0.9161490748331463","1","519.5186335403727"
"194","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","2","3","1000","0.0985985985985986","0","0.0985985985985986","0.8299492601587233","1","486.1269035532995"
"196","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","2","4","1000","0.07507507507507508","0","0.07507507507507508","0.8733333544444409","1","531.76"
"195","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","2","3","1000","0.14964964964964966","0","0.14964964964964966","0.9782608713828703","1","489.3076923076923"
"197","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","2","4","1000","0.12462462462462462","0","0.12462462462462462","0.9779116488040513","1","516.2931726907631"
"200","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","2","4","1000","0.14414414414414414","0","0.14414414414414414","0.951388893108603","1","505.96180555555554"
"198","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","2","4","1000","0.08308308308308308","0","0.08308308308308308","0.9216867587821146","1","568.3795180722891"
"199","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","2","4","1000","0.11461461461461461","0","0.11461461461461461","0.9803493471234337","1","544.0393013100437"
"201","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","3","0","1000","0.08458458458458458","0","0.08458458458458458","0.9852071027800143","0.904","131.14201183431953"
"202","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","3","0","1000","0.08158158158158157","0","0.08158158158158157","0.9969325158078963","0.928","145.86503067484662"
"204","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","3","0","1000","0.0920920920920921","0","0.0920920920920921","0.9673913087783548","0.856","146.5163043478261"
"203","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","3","0","1000","0.11811811811811812","0","0.11811811811811812","0.860169506337976","0.884","193.13135593220338"
"205","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","3","0","1000","0.08508508508508508","0","0.08508508508508508","0.8941176626297554","0.964","141.85882352941175"
"206","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","3","1","1000","0.25475475475475473","0","0.25475475475475473","0.9499017706335083","1","458.79567779960706"
"207","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","3","1","1000","0.27927927927927926","0","0.27927927927927926","0.9605734784689302","1","462.5035842293907"
"209","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","3","1","1000","0.24924924924924924","0","0.24924924924924924","1","1","496.39156626506025"
"211","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","3","2","1000","0.18618618618618618","0","0.18618618618618618","0.9731182813764596","1","475.8306451612903"
"210","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","3","1","1000","0.2757757757757758","0","0.2757757757757758","0.979128857571286","1","461.475499092559"
"213","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","3","2","1000","0.1991991991991992","0","0.1991991991991992","0.9798994987500315","1","497.89195979899495"
"212","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","3","2","1000","0.22172172172172172","0","0.22172172172172172","0.9356659178518105","1","503.9277652370203"
"215","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","3","2","1000","0.24974974974974976","0","0.24974974974974976","0.9969939881265537","1","502.33867735470943"
"214","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","3","2","1000","0.1921921921921922","0","0.1921921921921922","0.9713541685316297","1","505.453125"
"208","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","3","1","1000","0.2627627627627628","0","0.2627627627627628","0.9647619064399092","1","481.7371428571429"
"216","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","3","3","1000","0.18218218218218218","0","0.18218218218218218","0.9807692320900253","1","509.84065934065933"
"218","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","3","3","1000","0.2132132132132132","0","0.2132132132132132","0.992957746892151","1","458.37089201877933"
"217","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","3","3","1000","0.2017017017017017","0","0.2017017017017017","0.9689826321971072","1","499.17617866004963"
"219","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","3","3","1000","0.17367367367367367","0","0.17367367367367367","0.9322766619397218","1","489.20461095100865"
"220","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","3","3","1000","0.15565565565565564","0","0.15565565565565564","0.9726688124864299","1","455.89710610932474"
"221","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","3","4","1000","0.06106106106106106","0","0.06106106106106106","0.8852459251545235","1","564.2950819672132"
"222","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","3","4","1000","0.06406406406406406","0","0.06406406406406406","0.9453125106811503","1","490.984375"
"225","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","3","4","1000","0.062062062062062065","0","0.062062062062062065","0.9838709709937559","1","490.36290322580646"
"224","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","3","4","1000","0.09009009009009009","0","0.09009009009009009","0.9833333356481478","1","504.8388888888889"
"223","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","3","4","1000","0.07257257257257257","0","0.07257257257257257","0.8310345118906014","1","467.51724137931035"
"226","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","4","0","1000","0.07807807807807808","0","0.07807807807807808","0.9294871907873091","0.9555","124.6025641025641"
"227","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","4","0","1000","0.0940940940940941","0","0.0940940940940941","0.9734042588558166","0.916","147.96808510638297"
"229","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","4","0","1000","0.07707707707707707","0","0.07707707707707707","0.980519483681902","0.8885","125.2012987012987"
"228","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","4","0","1000","0.07157157157157157","0","0.07157157157157157","0.9335664451806914","0.916","111.34265734265735"
"230","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","4","0","1000","0.10710710710710711","0","0.10710710710710711","0.948598136846012","0.964","165.14018691588785"
"231","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","4","1","1000","0.27377377377377377","0","0.27377377377377377","0.9625228536324107","1","498.77696526508225"
"232","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","4","1","1000","0.24524524524524524","0","0.24524524524524524","0.975510205331112","1","466.8591836734694"
"234","false","false","30","10","0","5","5","5","50","50","0","1","50","50","5","5","4","1","1000","0.24274274274274274","0","0.24274274274274274","0.9948453610904453","1","455.2123711340206"
